"['Disorders', 'extraocular', 'muscles', 'unspecified']",1
"['reversed', 'opinions', 'changed']",0
['Dextromethorphan'],1
"['Other', 'specified', 'inborn', 'errors', 'energy', 'metabolism']",1
"['Pneumoconiosis', 'due', 'mineral', 'fibres', 'including', 'asbestos']",1
['Hydrogen'],1
['Doxantrazole'],1
"['Phenyl', 'hydrazine', 'antineoplastic']",1
"['Fracture', 'metacarpal', 'bone']",1
"['Diuretic', 'sulfonamide']",1
"['marine', 'reached', 'hand']",0
"['Uterine', 'paracervical', 'lymph', 'node']",1
['people'],0
"['Wireless', 'communication', 'problem']",1
['Bromides'],1
"['Methoxsalen', 'topical']",1
['rather'],0
"['Ebola', 'disease']",1
"['Secondary', 'speech', 'language', 'syndrome']",1
"['Subcutaneous', 'fat']",1
['store'],0
"['Strain', 'sprain', 'calcaneofibular', 'ligament']",1
"['Arterolane', 'Piperaquine']",1
"['Flufenamic', 'acid']",1
['god'],0
"['Fourth', 'metatarsophalangeal', 'joint']",1
['You'],0
['Fine'],0
"['Intestinal', 'infections', 'due', 'Escherichia', 'coli', 'unspecified']",1
['rather'],0
"['Rhabdoid', 'meningioma']",1
['part'],0
"['Other', 'specified', 'infectious', 'myelitis', 'elsewhere', 'classified']",1
"['Problems', 'associated', 'exposure', 'radiation']",1
"['Inflammatory', 'arthropathies', 'unspecified']",1
"['walked', 'back', 'entrance']",0
"['Osteoarthritis', 'specified', 'joint', 'unspecified']",1
"['santa', 'barbara']",0
"['Vascular', 'disorders', 'stomach']",1
['Ethiofencarb'],1
"['Odontogenic', 'tumours']",1
"['Jamaica', 'dogwood', 'bark']",1
['Glaucarubin'],1
['I'],0
"['Clitoral', 'hood']",1
['Interferon'],1
['contact'],0
"['Insulin', 'detemir']",1
"['Intraductal', 'carcinoma', 'invasive']",1
['problem'],0
"['Microvenular', 'hemangioma']",1
['Sinecatechins'],1
"['Symptoms', 'signs', 'involving', 'cognition', 'unspecified']",1
['might'],0
"['Systemic', 'mycoses', 'affecting', 'skin']",1
['Tendons'],1
"['Fetal', 'rhabdomyoma']",1
['paunch'],0
"['Superior', 'mesenteric', 'lymph', 'node']",1
"['Other', 'specified', 'postprocedural', 'hypothyroidism']",1
"['Mucinous', 'cystic', 'neoplasm', 'dysplasia']",1
['The'],0
['treated'],0
['Tick'],1
"['Burn', 'shoulder', 'arm', 'except', 'wrist', 'hand', 'superficial', 'partial', 'thickness', 'burn']",1
['Soiling'],1
"['Cleft', 'lip', 'alveolus', 'bilateral']",1
"['Chalazion', 'internum']",1
['use'],0
['Pubis'],1
['A'],0
['delirium'],1
"['Comedonal', 'acne']",1
['Triethylenetetramine'],1
"['Lathyrus', 'sativus', 'plant']",1
"['Other', 'specified', 'periodontal', 'disease']",1
"['Thyrotoxicosis', 'unspecified']",1
['easily'],0
['Fibrates'],1
"['Complications', 'predominantly', 'related', 'puerperium', 'unspecified']",1
"['Organic', 'aciduria']",1
['Italy'],0
"['Other', 'problem', 'associated', 'transfusion']",1
"['Salmonella', 'Typhimurium']",1
"['Unintentional', 'land', 'transport', 'nontraffic', 'event', 'injuring', 'pedal', 'cyclist']",1
"['Other', 'specified', 'pneumonia']",1
"['Other', 'specified', 'fissure', 'fistula', 'anal', 'regions']",1
['bones'],0
['Breast'],1
['syndrome'],1
['guidance'],0
"['Upbeat', 'nystagmus']",1
"['Partial', 'vocal', 'cord', 'paralysis']",1
"['Disorders', 'magnesium', 'metabolism', 'unspecified']",1
[],0
"['Keratolytic', 'drug']",1
['learning'],0
"['Duplications', 'chromosome', 'unspecified']",1
"['Baby', 'child', 'pacifier', 'dummy']",1
"['Intermetacarpal', 'joint']",1
['Nitrophenol'],1
['people'],0
"['Congenital', 'pulmonary', 'regurgitation']",1
"['Stereotyped', 'movement', 'disorder', 'without']",1
['product'],0
"['Induced', 'abortion', 'incomplete', 'unspecified', 'complications']",1
['gets'],0
['interim'],0
"['wants', 'ranch']",0
"['Pressure', 'ulceration', 'grade']",1
['Interferon'],1
['Rhadinovirus'],1
['monotony'],0
['Benzothiadiazides'],1
"['Non', 'paralytic', 'strabismus']",1
"['Current', 'leakage', 'problem', 'device', 'identified']",1
"['Deletions', 'chromosome', 'unspecified']",1
"['Fracture', 'forearm']",1
"['Mu', 'heavy', 'chain', 'disease']",1
"['Four', 'constitution', 'medicine', 'patterns']",1
['wants'],0
"['Resorcin', 'nonmedicinal']",1
['wants'],0
['price'],0
"['Phenylmercury', 'acetate']",1
"['Radiological', 'devices', 'associated', 'injury', 'harm', 'diagnostic', 'monitoring', 'devices']",1
['interested'],0
"['Problems', 'associated', 'drinking', 'water', 'nutrition']",1
"['Cerebral', 'ischaemic', 'stroke', 'due', 'extracranial', 'large', 'artery', 'atherosclerosis']",1
"['Economic', 'activity', 'agriculture', 'hunting', 'forestry']",1
['Rales'],1
"['finished', 'thelma']",0
"['Nonthermal', 'blister', 'ankle']",1
['Dichloralphenazone'],1
"['sure', 'one', 'lou']",0
['every'],0
['Economic'],0
['get'],0
['Dibenzepin'],1
['Press'],1
"['Other', 'specified', 'anomalies', 'divergence', 'deviation', 'eye', 'movement']",1
"['Benign', 'osteogenic', 'tumours', 'bone', 'articular', 'cartilage', 'vertebral', 'column']",1
['Docosanol'],1
"['Brainstem', 'haemorrhage']",1
"['Other', 'specified', 'disorders', 'involving', 'immune', 'system']",1
['without'],0
"['studies', 'esterases']",0
['words'],0
"['Mucinous', 'adenocarcinofibroma']",1
['would'],0
"['Congenital', 'absence', 'forearm', 'hand']",1
"['Lignin', 'hemicellulose']",1
['Sulfones'],1
['reasonable'],0
"['Ursodeoxycholic', 'acid']",1
['DHE'],1
"['Central', 'nervous', 'system', 'stimulants', 'analeptics']",1
"['Other', 'relative']",1
"['Cervical', 'intervertebral', 'disc', 'space']",1
"['Common', 'atrioventricular', 'junction', 'atrioventricular', 'septal', 'defect']",1
"['Fetus', 'newborn', 'affected', 'short', 'umbilical', 'cord']",1
"['impulse', 'control', 'disorder']",1
"['Horizontal', 'conjugate', 'gaze', 'deviation']",1
['coming'],0
"['Warmth', 'disorders', 'unspecified']",1
"['Psychotic', 'disorder', 'induced', 'unknown', 'unspecified', 'psychoactive', 'substance']",1
['man'],0
"['Type', 'sport', 'exercise', 'activity', 'hockey', 'otherwise', 'specified']",1
"['Cerebellar', 'tonsil']",1
"['Calcium', 'dioctyl', 'sulfosuccinate']",1
['Navy'],0
"['Other', 'specified', 'neurological', 'disorders', 'specific', 'perinatal', 'neonatal', 'period']",1
"['believe', 'returning', 'favors']",0
['cubic'],0
['special'],0
"['Anomalous', 'pulmonary', 'venous', 'connection']",1
"['Vulval', 'melanotic', 'macule']",1
['wilfrid'],0
['Infliximab'],1
"['relationship', 'partial', 'half', 'sibling']",1
"['Optic', 'chiasm']",1
"['Twin', 'born', 'hospital', 'unspecified']",1
"['Delusion', 'impoverishment']",1
"['Intervertebral', 'disc', 'space']",1
"['Problems', 'associated', 'health', 'behaviours']",1
"['Other', 'specified', 'filariasis']",1
"['couple', 'weeks']",0
"['Brentuximab', 'vedotin']",1
['bird'],0
"['Infectious', 'postinfectious', 'parkinsonism']",1
['promptly'],0
"['Anterior', 'cruciate', 'ligament']",1
['Ertapenem'],1
"['Acute', 'myeloid', 'leukaemia', 'without', 'maturation']",1
['Eyelashes'],1
['Isoprenaline'],1
"['Disorders', 'pyruvate', 'metabolism', 'unspecified']",1
"['Lower', 'abdomen']",1
['Rummaging'],0
"['Lower', 'extremity']",1
['constructed'],0
"['Donors', 'organs', 'tissues']",1
['skulls'],0
['behind'],0
['would'],0
['glowering'],0
['situation'],0
"['Second', 'interdigital', 'web', 'space', 'hand']",1
"['Roller', 'skates', 'rollerski', 'skates', 'roller', 'blades']",1
"['can', 'not', 'enter', 'germany', 'learn']",0
['sweet'],0
"['Deletions', 'short', 'arm', 'chromosome']",1
['ballad'],0
"['Other', 'specified', 'adverse', 'cutaneous', 'reactions', 'medication']",1
['Recklessness'],1
"['Structural', 'developmental', 'anomalies', 'anal', 'canal', 'unspecified']",1
['moved'],0
['war'],0
"['Connective', 'soft', 'tissue', 'orbit']",1
['Every'],0
"['Postmenopausal', 'atrophic', 'vaginitis']",1
"['Dementia', 'due', 'Huntington', 'disease']",1
['group'],0
['use'],0
['kind'],0
['satellite'],0
"['Cervical', 'nerve', 'root']",1
"['Fracture', 'lower', 'end', 'humerus']",1
"['Other', 'specified', 'mental', 'behavioural', 'symptoms', 'signs', 'clinical', 'findings']",1
['Shock'],1
"['Proximal', 'nail', 'fold', 'fifth', 'toe']",1
"['Mercury', 'oxide', 'yellow']",1
"['Other', 'specified', 'taeniasis']",1
['May'],0
['candidate'],0
['rostrum'],0
['bottom'],0
['crisis'],0
['really'],0
"['Organic', 'solvent']",1
"['Fludrocortisone', 'topical']",1
"['Preterminal', 'colic', 'lymph', 'node']",1
"['expect', 'come', 'along']",0
['followed'],0
['absurd'],0
"['Yin', 'heel', 'vessel', 'pattern']",1
['around'],0
"['Posterior', 'longitudinal', 'ligament']",1
['Pheneticillin'],1
"['Melanoma', 'choroid']",1
"['Cellulose', 'nitrates', 'topical']",1
"['Orthopaedic', 'devices', 'associated', 'injury', 'harm', 'prosthetic', 'implants', 'materials', 'accessory', 'devices']",1
['behind'],0
['Chromomycosis'],1
"['poet', 'yet']",0
['really'],0
"['Fitted', 'counter', 'kitchen', 'top']",1
"['Tic', 'disorders']",1
"['Symptoms', 'signs', 'involving', 'respiratory', 'system']",1
['somewhat'],0
['Alectinib'],1
['move'],0
"['schmalzried', 'secretary']",0
"['Methyl', 'paraben']",1
['As'],0
"['Malignant', 'lymphoma', 'cell', 'NOS']",1
['Arthropathies'],1
"['someone', 'called']",0
"['Mucocutaneous', 'cutaneous', 'pain', 'syndromes']",1
['half'],0
"['Packaging', 'contains', 'incorrect', 'device', 'problem', 'identified']",1
"['Fracture', 'ring', 'finger']",1
['astray'],0
"['Melanotic', 'neuroectodermal', 'tumour']",1
"['Other', 'specified', 'anencephaly', 'similar', 'anomalies']",1
['English'],0
['lower'],0
"['Anxiety', 'damaging', 'spleen', 'system', 'pattern']",1
['forces'],0
['phil'],0
"['Neonatal', 'hydrocephalus']",1
['I'],0
['Association'],0
"['Amyl', 'formate']",1
['wet'],0
['really'],0
"['Ventricular', 'septal', 'defect']",1
"['Victim', 'avalanche', 'landslide', 'earth', 'movements']",1
['find'],0
['Fluphenazine'],1
['signal'],0
"['Thyrotoxicosis', 'diffuse', 'goitre']",1
"['Fear', 'cancer', 'unspecified']",1
"['Vagus', 'nerve']",1
"['Dissociative', 'drug', 'dependence', 'including', 'Ketamine', 'PCP', 'current', 'use']",1
['dignity'],0
"['Problem', 'associated', 'transitions', 'care', 'hand', 'offs', 'handovers']",1
"['Hypohidrosis', 'due', 'genetic', 'abnormalities', 'eccrine', 'gland', 'structure', 'function']",1
['Trombicula'],1
['Dioxathion'],1
"['Other', 'specified', 'movement', 'disorders', 'eyelid']",1
['business'],0
"['Ischiocavernosus', 'tendon']",1
"['Right', 'lobe', 'thyroid', 'gland']",1
"['Transient', 'refractive', 'change']",1
"['Type', 'sport', 'exercise', 'activity', 'equestrian', 'trotting', 'harness']",1
['This'],0
['Diltiazem'],1
['screwed'],0
"['Botulinum', 'antitoxin']",1
"['Other', 'specified', 'chronic', 'vestibular', 'syndrome']",1
"['Nitroderivative', 'aminoderivative', 'benzene', 'benzene', 'homologue']",1
"['Mood', 'disorder', 'induced', 'multiple', 'specified', 'psychoactive', 'substances']",1
['Bezafibrate'],1
['After'],0
['Cathinone'],1
"['Tropical', 'sprue']",1
['risk'],0
"['Other', 'specified', 'disorders', 'refraction', 'accommodation']",1
['want'],0
"['anyone', 'loves', 'president']",0
"['Insect', 'venom']",1
"['Gastroduodenal', 'motor', 'secretory', 'disorders']",1
"['Positioning', 'problem']",1
['special'],0
"['Tonsillitis', 'disorder']",1
['Polyuria'],1
"['Postprocedural', 'residual', 'recurrent', 'interatrial', 'communication']",1
"['Lacrimogenic', 'gas']",1
"['Intertransversarii', 'tendon']",1
[],0
"['Abnormal', 'results', 'elsewhere', 'classified', 'unspecified']",1
"['Pelvic', 'floor']",1
"['Central', 'cord', 'syndrome', 'cervical', 'spinal', 'cord']",1
"['Postnatal', 'iatrogenic', 'skin', 'injury']",1
"['Anterior', 'surface', 'epiglottis']",1
"['Compound', 'E', 'cortisone']",1
['Staphyloma'],1
"['types', 'loans']",0
['Apremilast'],1
"['Mixed', 'hyperlipidaemia']",1
"['Acquired', 'abnormalities', 'vagina', 'unspecified']",1
"['Maternal', 'care', 'known', 'suspected', 'malpresentation', 'fetus']",1
['high'],0
"['Diffuse', 'glioma']",1
['wearing'],0
['said'],0
"['Early', 'yang', 'stage', 'pattern']",1
"['Autonomic', 'nervous', 'system', 'disorder', 'due', 'infection']",1
"['Functional', 'level', 'injury', 'thoracic', 'spinal', 'cord']",1
"['Duct', 'Santorini']",1
['interpretation'],0
"['Other', 'specified', 'hypersomnolence', 'disorders']",1
['Tenonitrozole'],1
"['Diverticulosis', 'unspecified', 'part', 'intestine', 'unspecified']",1
['With'],0
"['Infant', 'stiffness', 'disorder']",1
"['Fetus', 'newborn', 'affected', 'specified', 'complication', 'umbilical', 'cord']",1
['Chloralamide'],1
['slacks'],0
"['moreover', 'stated', 'day']",0
[],0
"['Carbon', 'monoxide', 'incomplete', 'combustion', 'utility', 'natural', 'gas']",1
['However'],0
"['Incomplete', 'coaptation']",1
"['Juvenile', 'idiopathic', 'oligoarthritis']",1
['ground'],0
['Haemolymphangioma'],1
['like'],0
"['Ferric', 'acetyl', 'transferrin']",1
"['Posterior', 'cord', 'syndrome', 'thoracic', 'spinal', 'cord']",1
"['Lichen', 'planus', 'genital', 'skin', 'mucous', 'membranes']",1
['British'],0
"['Acute', 'progressive', 'histiocytosis', 'X']",1
"['Disorders', 'choroid']",1
['Hereditary'],1
"['Sequelae', 'diphtheria']",1
"['Mercuric', 'oxide', 'nonmedicinal']",1
"['Symptom', 'complaint', 'chest']",1
"['Obstructed', 'labour', 'due', 'abnormalities', 'fetus']",1
['Naegleriasis'],1
['rather'],0
['Council'],0
"['Dilated', 'cardiomyopathy', 'unspecified']",1
"['cephalosporins', 'resistant', 'Shigella']",1
"['Acquired', 'interventricular', 'communication']",1
"['Elevated', 'mood']",1
"['Incomplete', 'injury', 'sacral', 'spinal', 'cord']",1
"['Dermatochalasis', 'eyelid']",1
"['Coronary', 'atherosclerosis', 'arterial', 'autologous', 'bypass', 'graft']",1
"['Plague', 'vaccines']",1
"['Other', 'specified', 'disorders', 'nerve', 'root', 'plexus', 'peripheral', 'nerves']",1
"['Pain', 'disorders']",1
"['Disorders', 'vitamin', 'D', 'metabolism', 'transport']",1
"['Postpartum', 'telogen', 'effluvium']",1
['applied'],0
['Use'],0
"['Part', 'building', 'grounds', 'balcony']",1
['emancipation'],0
['gone'],0
"['Carcinoma', 'situ', 'thyroid', 'endocrine', 'glands']",1
"['Other', 'specified', 'descending', 'aorta', 'dissection', 'distal', 'propagation']",1
['Chondromalacia'],1
"['Injury', 'blood', 'vessels', 'ankle', 'foot', 'level']",1
"['Polycythaemia', 'neonatorum', 'due', 'inherited', 'disorder', 'erythropoietin', 'production']",1
"['Disruption', 'operation', 'wound', 'elsewhere', 'classified']",1
['Rock'],0
"['Traumatic', 'amputations', 'involving', 'multiple', 'body', 'regions']",1
['Leucine'],1
"['Watersoluble', 'nephrotropic', 'high', 'osmolar', 'contrast', 'media']",1
['intervals'],0
"['Type', 'sport', 'exercise', 'activity', 'golf']",1
['happened'],0
"['Circulus', 'arteriosus', 'major', 'artery']",1
"['Late', 'effect', 'prior', 'health', 'problem', 'elsewhere', 'classified']",1
"['Environmental', 'countermeasures', 'padded', 'goal', 'posts', 'corner', 'markers']",1
['wax'],0
['Lenograstim'],1
"['Fracture', 'talus']",1
['Diiodotyrosine'],1
"['Inflammatory', 'dermatoses', 'vulva']",1
"['Inferior', 'thyroid', 'artery']",1
"['Scombroid', 'fish', 'seafood', 'poison']",1
['dealing'],0
['Allantoin'],1
"['Serous', 'cystadenofibroma', 'NOS']",1
"['Purging', 'behaviour']",1
"['Deep', 'phlebothrombosis', 'pregnancy']",1
"['Other', 'specified', 'toxic', 'liver', 'disease', 'cholestasis']",1
['Pyrvinium'],1
['entirely'],0
['Pasteurellosis'],1
['great'],0
['Sialoschesis'],1
[],0
"['bring', 'right', 'back']",0
"['Carbon', 'monoxide', 'incomplete', 'combustion', 'liquefied', 'petroleum', 'gas']",1
['near'],0
"['Acculturation', 'difficulty']",1
['Amitriptyline'],1
"['Alopecia', 'unspecified']",1
[],1
"['Disorders', 'fluid', 'electrolyte', 'balance']",1
"['Other', 'specified', 'malignant', 'neoplasms', 'tonsil']",1
"['Floor', 'mud', 'clay', 'animal', 'dung']",1
"['Coil', 'component', 'medical', 'device']",1
['plank'],0
"['Antiparathyroid', 'agents']",1
"['distribute', 'equipment', 'states']",0
"['Primary', 'lymphoedema']",1
"['Benign', 'fibrogenic', 'myofibrogenic', 'tumour', 'specified', 'sites']",1
['except'],0
"['Functional', 'level', 'injury', 'spinal', 'cord', 'sacrum']",1
['You'],0
"['Attack', 'destruction', 'aircraft', 'armed', 'conflict', 'due', 'collision', 'aircraft']",1
['uniforms'],0
"['Hydrocephalus', 'due', 'structural', 'malformations']",1
"['Female', 'Genital', 'Mutilation', 'Type']",1
"['Intracranial', 'nontraumatic', 'haemorrhage', 'fetus', 'newborn']",1
['proud'],0
"['Influenza', 'A', 'virus']",1
"['Postprocedural', 'atrioventricular', 'valvar', 'abnormality', 'ventricle']",1
['leave'],0
['must'],0
['Chlorpheniramine'],1
"['social', 'secretary']",0
['The'],0
['As'],0
"['Infection', 'amniotic', 'sac', 'membranes']",1
['ground'],0
"['grinned', 'detective']",0
"['Carcinoma', 'situ', 'penis']",1
['narcotics'],0
"['lying', 'driveway', 'said']",0
['Streptobacillus'],1
['chapter'],0
"['Deep', 'posterior', 'temporal', 'vein']",1
"['Open', 'wound', 'shoulder', 'upper', 'arm', 'unspecified']",1
"['Other', 'specified', 'injury', 'intrinsic', 'muscle', 'fascia', 'tendon', 'ankle', 'foot', 'level']",1
"['Puerperal', 'abdominal', 'pain', 'disorder']",1
['Rattlesnake'],1
"['Other', 'specified', 'osteopenia']",1
"['Harmful', 'pattern', 'use', 'sedatives', 'hypnotics', 'anxiolytics', 'episodic']",1
"['Metaplastic', 'meningioma']",1
['Dermanyssus'],1
"['Infraspinatus', 'muscle']",1
['Lovejoy'],0
"['Mycobacterium', 'marinum']",1
['Enfuvirtide'],1
['It'],0
['Pranlukast'],1
"['Superior', 'rectus', 'tendon']",1
['Out'],0
"['Alaeque', 'nasi', 'tendon']",1
['employes'],0
['war'],0
"['Dementia', 'due', 'specified', 'psychoactive', 'substance']",1
"['Diseases', 'due', 'cestodes', 'unspecified']",1
"['Systemic', 'inflammatory', 'response', 'syndrome', 'noninfectious', 'origin']",1
['child'],0
"['Fracture', 'lower', 'end', 'radius', 'unspecified']",1
"['Congenital', 'anomaly', 'complicating', 'pregnancy']",1
"['Little', 'fingernail']",1
"['Acute', 'mixed', 'lineage', 'leukaemia']",1
"['Peliosis', 'hepatis']",1
"['Person', 'directing', 'attempting', 'direct', 'animal', 'injured', 'transport', 'related', 'event']",1
"['Lichen', 'simplex']",1
"['bust', 'ass', 'canyon']",0
"['Hippocastani', 'semen']",1
"['Activation', 'positioning', 'separation', 'problem']",1
"['Loop', 'diuretic', 'sulfonamides']",1
"['Traumatic', 'amputation', 'two', 'toes']",1
"['Type', 'sport', 'exercise', 'activity', 'aerobatics']",1
"['Apocrine', 'sweat', 'disorders']",1
"['Other', 'specified', 'benign', 'dermal', 'fibrous', 'fibrohistiocytic', 'neoplasms']",1
['Dichloroethylene'],1
"['Human', 'papillomavirus']",1
"['Congenital', 'short', 'bowel']",1
"['Uterine', 'adnexa']",1
"['Other', 'specified', 'structural', 'developmental', 'anomalies', 'pelvic', 'girdle']",1
"['Diuretic', 'loop']",1
"['Other', 'specified', 'anal', 'polyp']",1
['Levocabastine'],1
['tidbits'],0
"['Opioid', 'antagonist']",1
"['Eleventh', 'rib']",1
"['Nail', 'disorder', 'associated', 'specified', 'systemic', 'disease']",1
['city'],0
['The'],0
"['Dislocation', 'carpometacarpal', 'joint']",1
"['Minor', 'laceration', 'thoracic', 'trachea']",1
"['Multiple', 'fractures', 'scapula']",1
['Parnate'],1
['bellboy'],0
['world'],0
"['Program', 'algorithm', 'execution', 'failure']",1
"['Frontal', 'pole']",1
['knew'],0
['Abrocitinib'],1
"['Maternal', 'care', 'known', 'suspected', 'fetal', 'problems', 'unspecified']",1
['Carminative'],1
"['Solving', 'problems']",1
"['Presence', 'transplanted', 'liver']",1
"['ever', 'pleasure', 'witnessing']",0
['Proteinuria'],1
"['Problems', 'associated', 'social', 'insurance', 'welfare', 'unspecified']",1
"['Epilepsy', 'due', 'genetic', 'syndromes', 'widespread', 'progressive', 'effects']",1
['would'],0
['education'],0
"['Awareness', 'general', 'anaesthesia', 'labour', 'delivery']",1
['long'],0
"['Anticitrullinated', 'protein', 'antibody', 'negative']",1
"['Visual', 'discomfort']",1
"['Type', 'sport', 'exercise', 'activity', 'freestyle', 'wrestling']",1
"['Other', 'specified', 'hypomelanotic', 'disorders']",1
"['quarter', 'nine']",0
"['somebody', 'heaved', 'stone']",0
['Aprotinin'],1
"['Type', 'conflict', 'declared', 'terrorism']",1
['tooling'],0
['I'],0
"['Streptococcus', 'sanguinis']",1
['bottom'],0
"['treated', 'fair']",0
"['Bone', 'marrow']",1
"['Infiltrating', 'lipoma']",1
"['Symptoms', 'blood', 'organs', 'immune', 'system']",1
['Somatostatin'],1
"['Divergence', 'paralysis']",1
['Gastroptosis'],1
"['Upholstered', 'chair', 'sofa']",1
['Succinimide'],1
"['Unspecified', 'episode', 'care', 'applicable']",1
"['Laceration', 'without', 'foreign', 'body', 'forearm']",1
['northern'],0
['Midecamycin'],1
"['Lower', 'limb', 'venous', 'telangiectases']",1
['Oxychlorosene'],1
"['Salmonella', 'enterica', 'subspecies', 'enterica', 'serovar']",1
['Good'],0
['level'],1
"['second', 'question', 'live', 'move']",0
"['Avulsion', 'scalp']",1
[],0
['level'],1
"['Functionally', 'univentricular', 'heart']",1
['Calf'],1
"['Proximal', 'palm']",1
['Sultiame'],1
"['Clothes', 'dryer']",1
['six'],0
"['Hereditary', 'leiomyomatosis', 'renal', 'cell', 'carcinoma', 'HLRCC', 'renal', 'cell', 'carcinoma']",1
"['Late', 'effects', 'cerebrovascular', 'disease', 'unspecified']",1
['octoroon'],0
"['Puerperium', 'associated', 'disorders']",1
[],0
"['Structural', 'developmental', 'anomalies', 'diaphragm']",1
"['Diphtheria', 'hepatitis', 'B', 'tetanus', 'vaccines']",1
['Quinine'],1
['arise'],0
"['Idiopathic', 'portal', 'hypertension']",1
"['Multiple', 'superficial', 'injuries', 'abdomen', 'lower', 'back', 'pelvis']",1
"['Leptospira', 'broomii']",1
['Diethanolamine'],1
['use'],0
"['Melanoma', 'situ', 'skin']",1
['foulest'],0
['frequently'],0
"['Mastocytoma', 'NOS']",1
"['Postlaminectomy', 'kyphosis']",1
"['Passive', 'congestion', 'liver']",1
"['Pleuropulmonary', 'blastoma']",1
"['Hypospadias', 'penoscrotal']",1
['Dextromoramide'],1
['million'],0
"['Unknown', 'unspecified', 'psychoactive', 'substance', 'dependence', 'early', 'full', 'remission']",1
['Carleton'],0
"['Periodic', 'paralysis']",1
"['Villoglandular', 'variant', 'endometrioid', 'adenocarcinoma']",1
['Agrochemical'],1
['Mecarbam'],1
['difficulty'],0
"['Urothelial', 'carcinoma', 'urethra', 'paraurethral', 'gland']",1
['Pollakiuria'],1
['states'],0
"['Rheumatoid', 'factor', 'positive']",1
"['Diverticulosis', 'large', 'intestine']",1
"['pitchfork', 'whistled', 'head']",0
"['Oesophageal', 'erosion']",1
['evidenced'],0
"['Neoplasms', 'haematopoietic', 'lymphoid', 'tissues', 'unspecified']",1
"['still', 'felt', 'better']",0
"['Medullary', 'carcinoma', 'lymphoid', 'stroma']",1
['Valbenazine'],1
"['Yellow', 'fever']",1
"['motorized', 'vehicles', 'children']",1
"['Injury', 'deep', 'palmar', 'arch']",1
['Dinoprost'],1
['Voriconazole'],1
['Embramine'],1
"['Popliteal', 'fossa']",1
"['Flexor', 'digitorum', 'superficialis', 'muscle']",1
"['Laceration', 'ureter']",1
['Peginterferon'],1
"['Skin', 'complications', 'BCG', 'immunisation']",1
['somewhat'],0
"['Other', 'specified', 'systemic', 'vein', 'obstruction']",1
"['Certain', 'specified', 'joint', 'derangements']",1
['respect'],0
['Propanol'],1
"['Iodine', 'thyroid', 'conditions', 'antithyroid']",1
['issues'],0
['crop'],0
"['Functional', 'diarrhoea']",1
"['Intramural', 'haemorrhage', 'oesophagus']",1
['warlike'],0
['would'],0
"['Acute', 'meningococcaemia']",1
"['Autologous', 'limbal', 'stem', 'cells']",1
"['Ceftaroline', 'fosamil']",1
"['Rectus', 'capitis', 'anterior', 'tendon']",1
['Antileukotrienes'],1
"['Vision', 'impairment']",1
['Levallorphan'],1
"['Other', 'specified', 'skin', 'disorders']",1
"['hostess', 'enquired']",0
"['Left', 'gastric', 'artery']",1
['courts'],0
"['Undescended', 'testicle', 'bilateral']",1
"['Irritable', 'bowel', 'syndrome']",1
"['Lymphoedema', 'due', 'podoconiosis']",1
"['Other', 'specified', 'anomalous', 'pulmonary', 'venous', 'connection']",1
['Propentofylline'],1
"['Adult', 'granulosa', 'cell', 'tumour', 'testis']",1
['Antiepileptics'],1
['often'],0
"['Small', 'saphenous', 'vein']",1
"['Cognition', 'WHODAS']",1
"['Algal', 'toxin']",1
"['answer', 'plain']",0
['Evolocumab'],1
"['Hyperplastic', 'duodenal', 'polyp']",1
"['Tuberculosis', 'digestive', 'system']",1
"['Mecasermin', 'rinfabate']",1
"['Medulloblastoma', 'brain']",1
"['afterwards', 'well', 'enough']",0
"['Bartholin', 'gland']",1
['Shaefer'],0
['Folding'],0
['beef'],0
"['Foreign', 'body', 'external', 'eye', 'unspecified']",1
['Cinacalcet'],1
['time'],0
"['Material', 'invagination']",1
"['Open', 'bite', 'head']",1
"['Accessory', 'rib']",1
['state'],0
['Wetting'],1
['tennis'],0
['sewage'],0
"['Psoas', 'major', 'tendon']",1
['Terguride'],1
"['beneath', 'frightened', 'though']",0
"['Family', 'history', 'malignant', 'neoplasm']",1
"['Essential', 'myoclonus']",1
"['Open', 'wound', 'toe', 'unspecified']",1
['Let'],0
"['Upper', 'left', 'lateral', 'incisor', 'deciduous']",1
"['Gastric', 'fistula', 'acquired']",1
"['Valerian', 'tincture']",1
"['Other', 'antihypertensive', 'drugs']",1
['Sulfamethoxypyridazine'],1
"['Other', 'abnormal', 'findings', 'cerebrospinal', 'fluid']",1
['slight'],0
"['Acquired', 'hearing', 'impairment']",1
['Bimekizumab'],1
"['Unclassified', 'pleomorphic', 'sarcoma', 'skin']",1
"['Symptom', 'complaint', 'throat']",1
"['Raynaud', 'phenomenon']",1
"['Injury', 'eye', 'orbit', 'unspecified']",1
"['like', 'many', 'present']",0
"['Primary', 'effusion', 'lymphoma']",1
"['Serous', 'cystadenofibroma', 'borderline', 'malignancy']",1
"['Other', 'specified', 'symptom', 'complaint', 'back']",1
"['Disseminated', 'cutaneous', 'herpes', 'simplex', 'infection', 'complicating', 'skin', 'diseases']",1
"['blevins', 'away']",0
"['Dissociative', 'neurological', 'symptom', 'disorder', 'tremor']",1
['careful'],0
['distrust'],0
"['Retinopathy', 'prematurity']",1
['consulted'],0
"['Other', 'specified', 'common', 'arterial', 'trunk']",1
['mediocrity'],0
"['Postprocedural', 'mitral', 'valve', 'insufficiency']",1
['trying'],0
